,timestamp,datetime,symbol,id,order,type,takerOrMaker,side,price,cost,amount,fee,time_exchange,size
91295125,1550434349177,,BTC/USDT,,,,,buy,3624.08,553.9043872,,,2019-02-17 20:12:29.177,0.15284
91295126,1550434349398,,BTC/USDT,,,,,sell,3623.06,11.87276762,,,2019-02-17 20:12:29.398,0.003277
91295127,1550434350211,,BTC/USDT,,,,,buy,3624.09,20.71529844,,,2019-02-17 20:12:30.211,0.005716
91295128,1550434352162,,BTC/USDT,,,,,buy,3624.07,425.90795454000005,,,2019-02-17 20:12:32.162,0.117522
91295129,1550434355576,,BTC/USDT,,,,,sell,3623.01,11.401612470000002,,,2019-02-17 20:12:35.576,0.003147
91295130,1550434356796,,BTC/USDT,,,,,buy,3624.07,526.0446327100001,,,2019-02-17 20:12:36.796,0.145153
91295131,1550434356800,,BTC/USDT,,,,,sell,3623.41,799.87500432,,,2019-02-17 20:12:36.800,0.220752
91295132,1550434359089,,BTC/USDT,,,,,sell,3623.01,103.49852667,,,2019-02-17 20:12:39.089,0.028567
91295133,1550434362781,,BTC/USDT,,,,,buy,3624.07,516.13642533,,,2019-02-17 20:12:42.781,0.142419
91295134,1550434365882,,BTC/USDT,,,,,sell,3623.01,11.28205314,,,2019-02-17 20:12:45.882,0.003114
91295135,1550434367057,,BTC/USDT,,,,,sell,3623.01,14.970277320000001,,,2019-02-17 20:12:47.057,0.004132
91295136,1550434368981,,BTC/USDT,,,,,buy,3623.42,300.28730908,,,2019-02-17 20:12:48.981,0.082874
91295137,1550434368984,,BTC/USDT,,,,,buy,3624.07,254.35535295,,,2019-02-17 20:12:48.984,0.070185
91295138,1550434369677,,BTC/USDT,,,,,sell,3623.01,78.67728516,,,2019-02-17 20:12:49.677,0.021716
91295139,1550434371518,,BTC/USDT,,,,,buy,3624.06,14.3512776,,,2019-02-17 20:12:51.518,0.00396
91295140,1550434371518,,BTC/USDT,,,,,buy,3624.07,63.819872700000005,,,2019-02-17 20:12:51.518,0.01761
91295141,1550434371518,,BTC/USDT,,,,,buy,3624.09,1803.45228261,,,2019-02-17 20:12:51.518,0.497629
91295142,1550434372948,,BTC/USDT,,,,,sell,3623.71,573.18757667,,,2019-02-17 20:12:52.948,0.158177
91295143,1550434374038,,BTC/USDT,,,,,sell,3623.01,0.10144428,,,2019-02-17 20:12:54.038,2.8e-05
91295144,1550434374038,,BTC/USDT,,,,,sell,3622.51,11.1211057,,,2019-02-17 20:12:54.038,0.00307
91295145,1550434374456,,BTC/USDT,,,,,buy,3623.93,11.1254651,,,2019-02-17 20:12:54.456,0.00307
91295146,1550434374456,,BTC/USDT,,,,,buy,3623.95,82.7782659,,,2019-02-17 20:12:54.456,0.022842
91295147,1550434374556,,BTC/USDT,,,,,buy,3623.92,137.10738928,,,2019-02-17 20:12:54.556,0.037834
91295148,1550434374556,,BTC/USDT,,,,,buy,3623.93,137.8905365,,,2019-02-17 20:12:54.556,0.03805
91295149,1550434374658,,BTC/USDT,,,,,buy,3623.91,185.06945979,,,2019-02-17 20:12:54.658,0.051069
91295150,1550434374698,,BTC/USDT,,,,,buy,3624.02,148.98708622,,,2019-02-17 20:12:54.698,0.041111
91295151,1550434374698,,BTC/USDT,,,,,buy,3624.04,35.63518532,,,2019-02-17 20:12:54.698,0.009833
91295152,1550434374802,,BTC/USDT,,,,,buy,3624.04,171.30474676,,,2019-02-17 20:12:54.802,0.047269
91295153,1550434374992,,BTC/USDT,,,,,buy,3624.02,92.35452568,,,2019-02-17 20:12:54.992,0.025484
91295154,1550434375963,,BTC/USDT,,,,,sell,3623.26,324.53902146,,,2019-02-17 20:12:55.963,0.089571
91295155,1550434376555,,BTC/USDT,,,,,buy,3624.01,14.314839500000001,,,2019-02-17 20:12:56.555,0.00395
91295156,1550434376593,,BTC/USDT,,,,,buy,3624.01,79.52889945,,,2019-02-17 20:12:56.593,0.021945
91295157,1550434376794,,BTC/USDT,,,,,buy,3624.01,380.06804875,,,2019-02-17 20:12:56.794,0.104875
91295158,1550434376998,,BTC/USDT,,,,,buy,3624.02,11.089501199999999,,,2019-02-17 20:12:56.998,0.00306
91295159,1550434378882,,BTC/USDT,,,,,buy,3624.02,87.23740944,,,2019-02-17 20:12:58.882,0.024072
91295160,1550434379738,,BTC/USDT,,,,,buy,3624.03,33.707103030000006,,,2019-02-17 20:12:59.738,0.009301
91295161,1550434380811,,BTC/USDT,,,,,sell,3623.32,346.49084496000006,,,2019-02-17 20:13:00.811,0.095628
91295162,1550434384297,,BTC/USDT,,,,,sell,3622.86,11.0678373,,,2019-02-17 20:13:04.297,0.003055
91295163,1550434386431,,BTC/USDT,,,,,sell,3622.86,20.3967018,,,2019-02-17 20:13:06.431,0.00563
91295164,1550434387191,,BTC/USDT,,,,,sell,3623.64,1026.19310616,,,2019-02-17 20:13:07.191,0.283194
91295165,1550434389891,,BTC/USDT,,,,,buy,3623.3,16.2178908,,,2019-02-17 20:13:09.891,0.004476
91295166,1550434390660,,BTC/USDT,,,,,buy,3623.18,85.57226524,,,2019-02-17 20:13:10.660,0.023618
91295167,1550434390663,,BTC/USDT,,,,,buy,3623.18,475.06049206,,,2019-02-17 20:13:10.663,0.131117
91295168,1550434392077,,BTC/USDT,,,,,buy,3623.3,85.5750994,,,2019-02-17 20:13:12.077,0.023618
91295169,1550434392168,,BTC/USDT,,,,,buy,3623.32,16.30494,,,2019-02-17 20:13:12.168,0.0045
91295170,1550434392824,,BTC/USDT,,,,,buy,3623.95,11.17263785,,,2019-02-17 20:13:12.824,0.003083
91295171,1550434392824,,BTC/USDT,,,,,buy,3624.02,1742.13527038,,,2019-02-17 20:13:12.824,0.480719
91295172,1550434392824,,BTC/USDT,,,,,buy,3624.05,1055.4248334,,,2019-02-17 20:13:12.824,0.291228
91295173,1550434393533,,BTC/USDT,,,,,sell,3623.19,16.53623916,,,2019-02-17 20:13:13.533,0.004564
91295174,1550434394486,,BTC/USDT,,,,,sell,3623.19,11.53623696,,,2019-02-17 20:13:14.486,0.003184
91295175,1550434395479,,BTC/USDT,,,,,buy,3624.26,2829.9490571,,,2019-02-17 20:13:15.479,0.780835
91295176,1550434395955,,BTC/USDT,,,,,sell,3623.21,18.72837249,,,2019-02-17 20:13:15.955,0.005169
91295177,1550434397071,,BTC/USDT,,,,,sell,3623.21,429.99893959,,,2019-02-17 20:13:17.071,0.118679
91295178,1550434398079,,BTC/USDT,,,,,buy,3624.24,99.65935152,,,2019-02-17 20:13:18.079,0.027498
91295179,1550434398079,,BTC/USDT,,,,,buy,3624.25,2369.476662,,,2019-02-17 20:13:18.079,0.653784
91295180,1550434400521,,BTC/USDT,,,,,buy,3624.25,11.151817249999999,,,2019-02-17 20:13:20.521,0.003077
91295181,1550434400640,,BTC/USDT,,,,,buy,3624.25,848.4767917500001,,,2019-02-17 20:13:20.640,0.234111
91295182,1550434400842,,BTC/USDT,,,,,buy,3624.26,80.06715192,,,2019-02-17 20:13:20.842,0.022092
91295183,1550434401881,,BTC/USDT,,,,,sell,3623.19,11.25725133,,,2019-02-17 20:13:21.881,0.003107
91295184,1550434402499,,BTC/USDT,,,,,buy,3624.26,63.64925412000001,,,2019-02-17 20:13:22.499,0.017562
91295185,1550434402607,,BTC/USDT,,,,,sell,3623.21,246.52320840000002,,,2019-02-17 20:13:22.607,0.06804
91295186,1550434402607,,BTC/USDT,,,,,buy,3624.26,349.40040956,,,2019-02-17 20:13:22.607,0.096406
91295187,1550434402712,,BTC/USDT,,,,,sell,3623.21,11.07252976,,,2019-02-17 20:13:22.712,0.003056
91295188,1550434402814,,BTC/USDT,,,,,sell,3623.21,158.31253773999998,,,2019-02-17 20:13:22.814,0.043694
91295189,1550434402909,,BTC/USDT,,,,,sell,3623.21,92.47881204000001,,,2019-02-17 20:13:22.909,0.025524
91295190,1550434403437,,BTC/USDT,,,,,buy,3623.81,915.7404108100001,,,2019-02-17 20:13:23.437,0.252701
91295191,1550434403639,,BTC/USDT,,,,,buy,3624.26,13.47499868,,,2019-02-17 20:13:23.639,0.003718
91295192,1550434403656,,BTC/USDT,,,,,buy,3624.26,16.7440812,,,2019-02-17 20:13:23.656,0.00462
91295193,1550434403712,,BTC/USDT,,,,,buy,3624.26,757.3398666400001,,,2019-02-17 20:13:23.712,0.208964
91295194,1550434403858,,BTC/USDT,,,,,buy,3624.27,19.98060051,,,2019-02-17 20:13:23.858,0.005513
91295195,1550434404441,,BTC/USDT,,,,,sell,3623.21,0.08695704,,,2019-02-17 20:13:24.441,2.4e-05
91295196,1550434404441,,BTC/USDT,,,,,sell,3623.19,45.48552726,,,2019-02-17 20:13:24.441,0.012554
91295197,1550434404520,,BTC/USDT,,,,,buy,3624.26,540.739592,,,2019-02-17 20:13:24.520,0.1492
91295198,1550434405023,,BTC/USDT,,,,,buy,3624.26,194.41255492000002,,,2019-02-17 20:13:25.023,0.053642
91295199,1550434405030,,BTC/USDT,,,,,sell,3623.19,19.96740009,,,2019-02-17 20:13:25.030,0.005511
91295200,1550434405134,,BTC/USDT,,,,,buy,3624.26,379.5506285,,,2019-02-17 20:13:25.134,0.104725
91295201,1550434405138,,BTC/USDT,,,,,sell,3623.19,115.14860139,,,2019-02-17 20:13:25.138,0.031781
91295202,1550434405330,,BTC/USDT,,,,,sell,3623.06,38.904418279999994,,,2019-02-17 20:13:25.330,0.010738
91295203,1550434405436,,BTC/USDT,,,,,buy,3624.24,18.60322392,,,2019-02-17 20:13:25.436,0.005133
91295204,1550434407986,,BTC/USDT,,,,,sell,3623.51,575.91705589,,,2019-02-17 20:13:27.986,0.158939
91295205,1550434408350,,BTC/USDT,,,,,buy,3624.2,101.11518,,,2019-02-17 20:13:28.350,0.0279
91295206,1550434409961,,BTC/USDT,,,,,buy,3624.2,10.2311166,,,2019-02-17 20:13:29.961,0.002823
91295207,1550434410050,,BTC/USDT,,,,,buy,3624.2,10.2311166,,,2019-02-17 20:13:30.050,0.002823
91295208,1550434410158,,BTC/USDT,,,,,buy,3624.2,10.2311166,,,2019-02-17 20:13:30.158,0.002823
91295209,1550434410264,,BTC/USDT,,,,,buy,3624.2,63.423500000000004,,,2019-02-17 20:13:30.264,0.0175
91295210,1550434410282,,BTC/USDT,,,,,buy,3624.2,10.2311166,,,2019-02-17 20:13:30.282,0.002823
91295211,1550434410363,,BTC/USDT,,,,,buy,3624.19,19.92217243,,,2019-02-17 20:13:30.363,0.005497
91295212,1550434410371,,BTC/USDT,,,,,buy,3624.19,10.23108837,,,2019-02-17 20:13:30.371,0.002823
91295213,1550434410996,,BTC/USDT,,,,,buy,3624.19,10.23108837,,,2019-02-17 20:13:30.996,0.002823
91295214,1550434411113,,BTC/USDT,,,,,buy,3624.19,10.23108837,,,2019-02-17 20:13:31.113,0.002823
91295215,1550434412846,,BTC/USDT,,,,,sell,3623.11,183.19893404,,,2019-02-17 20:13:32.846,0.050564
91295216,1550434412846,,BTC/USDT,,,,,buy,3623.64,616.2724548,,,2019-02-17 20:13:32.846,0.17007
91295217,1550434412946,,BTC/USDT,,,,,sell,3623.09,12.032281890000002,,,2019-02-17 20:13:32.946,0.003321
91295218,1550434413742,,BTC/USDT,,,,,buy,3624.17,23.24905055,,,2019-02-17 20:13:33.742,0.006415
91295219,1550434413869,,BTC/USDT,,,,,buy,3624.17,462.3716086,,,2019-02-17 20:13:33.869,0.12758
91295220,1550434414436,,BTC/USDT,,,,,sell,3623.09,207.89652729000002,,,2019-02-17 20:13:34.436,0.057381
91295221,1550434414436,,BTC/USDT,,,,,sell,3622.88,49.999366880000004,,,2019-02-17 20:13:34.436,0.013801
91295222,1550434414436,,BTC/USDT,,,,,sell,3621.95,536.3745755,,,2019-02-17 20:13:34.436,0.14809
91295223,1550434414436,,BTC/USDT,,,,,sell,3621.93,165.62361503999998,,,2019-02-17 20:13:34.436,0.045728
91295224,1550434414999,,BTC/USDT,,,,,buy,3623.61,12.968900190000001,,,2019-02-17 20:13:34.999,0.003579
91295225,1550434414999,,BTC/USDT,,,,,buy,3624.14,536.6988926,,,2019-02-17 20:13:34.999,0.14809
91295226,1550434414999,,BTC/USDT,,,,,buy,3624.16,1182.00528736,,,2019-02-17 20:13:34.999,0.326146
91295227,1550434415508,,BTC/USDT,,,,,buy,3623.6,219.9597672,,,2019-02-17 20:13:35.508,0.060702
91295228,1550434415508,,BTC/USDT,,,,,buy,3624.13,3952.1246373900003,,,2019-02-17 20:13:35.508,1.090503
91295229,1550434415753,,BTC/USDT,,,,,sell,3623.2,379.1896192,,,2019-02-17 20:13:35.753,0.104656
91295230,1550434418600,,BTC/USDT,,,,,sell,3623.61,99.78697218,,,2019-02-17 20:13:38.600,0.027538
91295231,1550434418600,,BTC/USDT,,,,,sell,3623.45,87.82880455,,,2019-02-17 20:13:38.600,0.024239
91295232,1550434419167,,BTC/USDT,,,,,sell,3623.2,11.05076,,,2019-02-17 20:13:39.167,0.00305
91295233,1550434420908,,BTC/USDT,,,,,buy,3623.81,955.8197494100001,,,2019-02-17 20:13:40.908,0.263761
91295234,1550434420908,,BTC/USDT,,,,,sell,3623.22,333.51377778,,,2019-02-17 20:13:40.908,0.092049
91295235,1550434424642,,BTC/USDT,,,,,sell,3623.2,13.873232799999998,,,2019-02-17 20:13:44.642,0.003829
91295236,1550434424684,,BTC/USDT,,,,,sell,3623.2,38.855196799999995,,,2019-02-17 20:13:44.684,0.010724
91295237,1550434424756,,BTC/USDT,,,,,buy,3624.27,2007.8057130299999,,,2019-02-17 20:13:44.756,0.553989
91295238,1550434424859,,BTC/USDT,,,,,buy,3624.28,119.93104948000001,,,2019-02-17 20:13:44.859,0.033091
91295239,1550434424859,,BTC/USDT,,,,,buy,3624.3,57.354547499999995,,,2019-02-17 20:13:44.859,0.015825
91295240,1550434424859,,BTC/USDT,,,,,buy,3624.5,403.66056499999996,,,2019-02-17 20:13:44.859,0.11137
91295241,1550434424859,,BTC/USDT,,,,,buy,3624.63,119.93900670000001,,,2019-02-17 20:13:44.859,0.03309
91295242,1550434424859,,BTC/USDT,,,,,buy,3624.94,682.394955,,,2019-02-17 20:13:44.859,0.18825
91295243,1550434425264,,BTC/USDT,,,,,buy,3624.93,29.89842264,,,2019-02-17 20:13:45.264,0.008248
91295244,1550434425397,,BTC/USDT,,,,,sell,3623.36,12.033178560000001,,,2019-02-17 20:13:45.397,0.003321
91295245,1550434427601,,BTC/USDT,,,,,sell,3624.51,374.78158302,,,2019-02-17 20:13:47.601,0.103402
91295246,1550434428792,,BTC/USDT,,,,,sell,3623.65,20.002548,,,2019-02-17 20:13:48.792,0.00552
91295247,1550434430723,,BTC/USDT,,,,,sell,3623.67,553.49747415,,,2019-02-17 20:13:50.723,0.152745
91295248,1550434430723,,BTC/USDT,,,,,buy,3624.33,722.38333395,,,2019-02-17 20:13:50.723,0.199315
91295249,1550434430792,,BTC/USDT,,,,,sell,3623.65,11.25868055,,,2019-02-17 20:13:50.792,0.003107
91295250,1550434431632,,BTC/USDT,,,,,buy,3624.67,12.03027973,,,2019-02-17 20:13:51.632,0.003319
91295251,1550434433626,,BTC/USDT,,,,,sell,3623.65,11.51958335,,,2019-02-17 20:13:53.626,0.003179
91295252,1550434435123,,BTC/USDT,,,,,sell,3624.27,750.08254347,,,2019-02-17 20:13:55.123,0.206961
91295253,1550434435125,,BTC/USDT,,,,,sell,3623.67,351.70978653000003,,,2019-02-17 20:13:55.125,0.097059
91295254,1550434436236,,BTC/USDT,,,,,buy,3624.66,77.4771075,,,2019-02-17 20:13:56.236,0.021375
91295255,1550434436265,,BTC/USDT,,,,,buy,3624.66,22.17929454,,,2019-02-17 20:13:56.265,0.006119
91295256,1550434436265,,BTC/USDT,,,,,buy,3624.67,0.00724934,,,2019-02-17 20:13:56.265,2e-06
91295257,1550434436265,,BTC/USDT,,,,,buy,3624.68,17760.932,,,2019-02-17 20:13:56.265,4.9
91295258,1550434436265,,BTC/USDT,,,,,buy,3624.72,340.28508888,,,2019-02-17 20:13:56.265,0.093879
91295259,1550434436339,,BTC/USDT,,,,,buy,3624.71,49.92675554,,,2019-02-17 20:13:56.339,0.013774
91295260,1550434436977,,BTC/USDT,,,,,buy,3624.71,19.145718220000003,,,2019-02-17 20:13:56.977,0.005282
91295261,1550434437264,,BTC/USDT,,,,,sell,3623.65,39.0484524,,,2019-02-17 20:13:57.264,0.010776
91295262,1550434439850,,BTC/USDT,,,,,sell,3623.67,11.795045850000001,,,2019-02-17 20:13:59.850,0.003255
91295263,1550434439858,,BTC/USDT,,,,,buy,3624.7,2900.0753489,,,2019-02-17 20:13:59.858,0.800087
91295264,1550434440836,,BTC/USDT,,,,,sell,3623.67,444.28730769,,,2019-02-17 20:14:00.836,0.122607
91295265,1550434440836,,BTC/USDT,,,,,sell,3623.65,942.4642575500001,,,2019-02-17 20:14:00.836,0.260087
91295266,1550434440836,,BTC/USDT,,,,,sell,3622.29,165.6835446,,,2019-02-17 20:14:00.836,0.04574
91295267,1550434440836,,BTC/USDT,,,,,sell,3622.28,2091.7833875600004,,,2019-02-17 20:14:00.836,0.577477
91295268,1550434440836,,BTC/USDT,,,,,sell,3622.26,1811.13,,,2019-02-17 20:14:00.836,0.5
91295269,1550434440836,,BTC/USDT,,,,,sell,3622.24,1811.12,,,2019-02-17 20:14:00.836,0.5
91295270,1550434440836,,BTC/USDT,,,,,sell,3622.11,270.70563507,,,2019-02-17 20:14:00.836,0.074737
91295271,1550434440868,,BTC/USDT,,,,,sell,3622.1,1466.8671917,,,2019-02-17 20:14:00.868,0.404977
91295272,1550434440870,,BTC/USDT,,,,,buy,3622.11,912.96006972,,,2019-02-17 20:14:00.870,0.252052
91295273,1550434440937,,BTC/USDT,,,,,buy,3622.11,194.17769499,,,2019-02-17 20:14:00.937,0.053609
91295274,1550434441012,,BTC/USDT,,,,,buy,3622.11,32.58087945,,,2019-02-17 20:14:01.012,0.008995
91295275,1550434441019,,BTC/USDT,,,,,buy,3622.11,225.53430126,,,2019-02-17 20:14:01.019,0.062266
91295276,1550434441035,,BTC/USDT,,,,,buy,3622.11,197.47019298,,,2019-02-17 20:14:01.035,0.054518
91295277,1550434441039,,BTC/USDT,,,,,buy,3622.11,502.81768809,,,2019-02-17 20:14:01.039,0.138819
91295278,1550434441068,,BTC/USDT,,,,,sell,3622.07,14.897573910000002,,,2019-02-17 20:14:01.068,0.004113
91295279,1550434441144,,BTC/USDT,,,,,buy,3622.11,1651.56625248,,,2019-02-17 20:14:01.144,0.455968
91295280,1550434441353,,BTC/USDT,,,,,buy,3622.11,610.7964093,,,2019-02-17 20:14:01.353,0.16863
91295281,1550434441403,,BTC/USDT,,,,,buy,3622.11,15.51711924,,,2019-02-17 20:14:01.403,0.004284
91295282,1550434441561,,BTC/USDT,,,,,buy,3622.11,1936.21701105,,,2019-02-17 20:14:01.561,0.534555
91295283,1550434441659,,BTC/USDT,,,,,buy,3622.11,1971.81510813,,,2019-02-17 20:14:01.659,0.544383
91295284,1550434441708,,BTC/USDT,,,,,buy,3622.11,129.32019333,,,2019-02-17 20:14:01.708,0.035703
91295285,1550434441756,,BTC/USDT,,,,,buy,3622.11,278.89884789,,,2019-02-17 20:14:01.756,0.076999
91295286,1550434441873,,BTC/USDT,,,,,buy,3622.11,1713.1638551400001,,,2019-02-17 20:14:01.873,0.472974
91295287,1550434441977,,BTC/USDT,,,,,buy,3622.11,1019.3015972100001,,,2019-02-17 20:14:01.977,0.281411
91295288,1550434442003,,BTC/USDT,,,,,buy,3623.63,56.28946842,,,2019-02-17 20:14:02.003,0.015534
91295289,1550434442088,,BTC/USDT,,,,,buy,3623.62,2221.67403458,,,2019-02-17 20:14:02.088,0.613109
91295290,1550434442228,,BTC/USDT,,,,,buy,3623.6,19.9950248,,,2019-02-17 20:14:02.228,0.005518
91295291,1550434444524,,BTC/USDT,,,,,buy,3623.56,40.0041024,,,2019-02-17 20:14:04.524,0.01104
91295292,1550434444524,,BTC/USDT,,,,,buy,3623.57,432.63251658,,,2019-02-17 20:14:04.524,0.119394
91295293,1550434444524,,BTC/USDT,,,,,buy,3623.6,9.5155736,,,2019-02-17 20:14:04.524,0.002626
91295294,1550434444524,,BTC/USDT,,,,,buy,3623.65,109.56105775,,,2019-02-17 20:14:04.524,0.030235
91295295,1550434444524,,BTC/USDT,,,,,buy,3624.6,543.1789314,,,2019-02-17 20:14:04.524,0.149859
91295296,1550434445076,,BTC/USDT,,,,,sell,3622.57,21.999867610000003,,,2019-02-17 20:14:05.076,0.006073
91295297,1550434445076,,BTC/USDT,,,,,sell,3622.56,32.33859312,,,2019-02-17 20:14:05.076,0.008927
91295298,1550434448111,,BTC/USDT,,,,,sell,3622.93,11.62598237,,,2019-02-17 20:14:08.111,0.003209
91295299,1550434448281,,BTC/USDT,,,,,buy,3624.12,179.94118212,,,2019-02-17 20:14:08.281,0.049651
